OMA00283	1484.684	494.895	883	0.42
OMA00284	1865.189	621.730	1294	0.97
OMA00285	2217.546	739.182	1482	0.64
OMA00286	1870.125	623.375	1006	0.80
OMA00287	1328.774	442.925	1096	0.60
OMA00288	1522.778	507.593	1011	0.74
OMA00291	1907.116	635.705	1369	0.86
OMA00292	2445.797	815.266	2059	0.76
OMA00293	1632.023	544.008	1104	0.72
OMA00294	1547.155	515.718	875	0.97
OMA00295	1787.431	595.810	1249	0.56
OMA00296	2012.056	670.685	1038	0.28
OMA00298	1710.360	570.120	1719	0.22
OMA00299	2086.114	695.371	1241	0.96
OMA00300	1894.167	631.389	1123	0.97
OMA00301	1596.189	532.063	895	0.97
OMA00302	1545.073	515.024	983	0.91
OMA00306	1623.362	541.121	796	0.99
OMA00307	1524.107	508.036	867	0.97
OMA00308	1664.613	554.871	1031	0.97
OMA00310	1276.816	425.605	1023	0.84
OMA00311	1865.414	621.805	1887	0.49
OMA00312	1649.021	549.674	985	0.98
OMA00313	1527.954	509.318	1068	0.82
OMA00315	1287.140	429.047	734	0.76
OMA00316	1531.282	510.427	849	0.54
OMA00317	1724.108	574.703	841	0.91
OMA00318	2116.833	705.611	2097	0.57
OMA00319	2013.855	671.285	1129	0.98
OMA00320	1162.917	387.639	1037	0.80
OMA00321	2017.350	672.450	1235	0.96
OMA00322	1181.342	393.781	867	0.66
OMA00324	1465.694	488.565	937	0.77
OMA00325	1386.173	462.058	1069	0.66
OMA00326	1571.411	523.804	1240	0.98
OMA00327	1603.385	534.462	1164	0.78
OMA00329	1482.986	494.329	975	0.53
OMA00330	1336.003	445.334	882	0.72
OMA00331	1316.152	438.717	1195	0.44
OMA00333	1281.526	427.175	888	0.72
OMA00334	1484.600	494.867	855	1.00
OMA00335	1977.842	659.281	1502	0.54
OMA00337	2008.757	669.586	1283	0.41
OMA00338	1525.184	508.395	941	0.98
OMA00339	1695.038	565.013	1093	0.93
OMA00340	1686.536	562.179	1084	0.97
OMA00341	1504.927	501.642	913	0.78
OMA00342	1477.385	492.462	866	0.96
OMA00344	1203.173	401.058	893	0.61
OMA00345	1414.200	471.400	1322	0.49
OMA00348	1321.447	440.482	914	0.95
OMA00349	1490.523	496.841	982	0.68
OMA00352	1172.565	390.855	873	0.64
OMA00353	1417.979	472.660	859	0.70
OMA00354	2462.233	820.744	1267	0.97
OMA00356	1050.567	350.189	948	0.56
OMA00357	1432.485	477.495	1012	0.44
OMA00358	1325.757	441.919	896	0.98
OMA00359	1885.180	628.393	1299	0.66
OMA00360	1356.571	452.190	1249	0.63
OMA00361	1296.663	432.221	891	0.56
OMA00362	1845.036	615.012	1508	0.59
OMA00363	2156.257	718.752	1718	0.32
OMA00365	1498.031	499.344	927	0.96
OMA00366	1454.733	484.911	880	0.66
OMA00367	1438.123	479.374	1049	0.65
OMA00368	1506.415	502.138	1181	0.53
OMA00369	1154.737	384.912	1080	0.70
OMA00370	1470.010	490.003	890	0.76
OMA00371	1317.648	439.216	734	0.74
OMA00374	1358.870	452.957	1089	0.60
OMA00375	1293.572	431.191	829	0.88
OMA00376	2098.625	699.542	1573	0.86
OMA00377	1369.348	456.449	796	0.98
OMA00378	1272.386	424.129	866	0.47
OMA00379	1443.690	481.230	1013	0.47
OMA00381	2154.250	718.083	1184	0.97
OMA00382	1764.563	588.188	1255	0.78
OMA00383	3220.606	1073.535	2693	0.74
OMA00385	1405.806	468.602	909	0.98
OMA00386	1740.024	580.008	936	0.87
OMA00387	1436.300	478.767	750	0.83
OMA00388	1642.484	547.495	804	0.76
OMA00389	1990.652	663.551	1459	0.47
OMA00390	1350.790	450.263	747	0.99
OMA00391	1462.678	487.559	808	0.66
OMA00393	2721.259	907.086	2084	0.22
OMA00394	1423.083	474.361	874	0.88
OMA00396	1418.078	472.693	831	0.86
OMA00397	1394.292	464.764	922	0.97
OMA00398	1836.464	612.155	1145	0.95
OMA00399	2035.233	678.411	1273	0.38
OMA00400	1328.303	442.768	1102	0.59
OMA00403	1858.300	619.433	1012	0.95
OMA00407	981.077	327.026	787	0.37
OMA00408	1206.938	402.313	844	0.76
OMA00410	2066.886	688.962	1594	0.55
OMA00411	1359.668	453.223	892	0.74
OMA00412	1367.828	455.943	924	0.95
OMA00413	1480.821	493.607	1013	0.97
OMA00416	1444.341	481.447	933	0.86
OMA00417	1843.576	614.525	1165	0.99
OMA00418	1377.911	459.304	1091	0.97
OMA00419	1341.344	447.115	693	0.64
OMA00420	1460.085	486.695	986	0.80
OMA00422	1438.524	479.508	1062	0.50
OMA00423	1366.745	455.582	1024	0.86
OMA00424	1594.600	531.533	991	0.94
OMA00425	1269.586	423.195	968	0.55
OMA00426	1362.005	454.002	816	0.99
OMA00427	2203.960	734.653	1125	0.89
OMA00428	1327.006	442.335	804	0.72
OMA00429	1478.803	492.934	1014	0.51
OMA00430	1473.671	491.224	1573	0.26
OMA00432	1637.529	545.843	1102	0.65
OMA00433	1379.821	459.940	880	0.68
OMA00434	1758.668	586.223	1558	0.53
OMA00435	2107.622	702.541	1120	0.93
OMA00436	1589.311	529.770	1127	0.43
OMA00438	1537.057	512.352	846	0.98
OMA00439	1422.300	474.100	825	0.94
OMA00440	1810.912	603.638	1016	0.97
OMA00443	2081.257	693.752	1079	0.89
OMA00444	1366.560	455.520	958	0.51
OMA00445	1337.122	445.707	997	0.61
OMA00446	1640.232	546.744	1186	0.89
OMA00447	2012.761	670.920	1268	0.98
OMA00448	1280.271	426.757	750	0.99
OMA00455	1869.774	623.258	1987	0.55
OMA00456	990.789	330.263	929	0.47
OMA00457	1060.618	353.539	786	0.05
OMA00458	1825.411	608.470	1033	0.55
OMA00459	1299.000	433.000	1229	0.58
OMA00460	969.809	323.270	746	0.68
OMA00462	2175.892	725.297	1592	0.18
OMA00466	1999.541	666.514	1411	0.91
OMA00467	1467.427	489.142	820	0.53
OMA00468	2121.594	707.198	1654	0.11
OMA00469	1469.556	489.852	752	0.93
OMA00472	1998.413	666.138	1493	0.16
OMA00473	1513.668	504.556	821	0.37
OMA00474	1451.859	483.953	955	0.60
OMA00475	1399.896	466.632	733	0.93
OMA00476	2029.700	676.567	1592	0.78
OMA00477	1361.680	453.893	803	0.98
OMA00478	1139.570	379.857	895	0.62
OMA00480	1367.491	455.830	1270	0.29
OMA00481	2101.960	700.653	1366	0.95
OMA00482	1436.341	478.780	810	0.93
OMA00484	1301.342	433.781	848	0.72
OMA00485	1075.092	358.364	931	0.57
OMA00486	1240.975	413.658	739	0.84
OMA00487	1466.161	488.720	1031	0.99
OMA00489	1411.279	470.426	965	0.33
OMA00490	1265.224	421.741	1082	0.27
OMA00491	1090.159	363.386	656	0.99
OMA00492	1306.687	435.562	754	0.78
OMA00493	1544.378	514.793	765	0.97
OMA00496	1308.935	436.312	1182	0.61
OMA00497	1245.854	415.285	647	0.98
OMA00501	1547.064	515.688	979	0.52
OMA00502	1296.856	432.285	713	0.91
OMA00503	1524.504	508.168	1072	0.75
OMA00505	2269.867	756.622	1534	0.45
OMA00507	1254.344	418.115	789	0.80
OMA00508	1306.714	435.571	1094	0.36
OMA00509	1388.121	462.707	901	0.75
OMA00511	1195.856	398.619	1043	0.48
OMA00512	950.163	316.721	590	0.88
OMA00513	1059.124	353.041	1012	0.61
OMA00515	1965.250	655.083	1038	0.62
OMA00516	1213.046	404.349	835	0.84
OMA00517	1194.588	398.196	925	0.69
OMA00518	1314.845	438.282	1032	0.47
OMA00519	1272.400	424.133	659	0.69
OMA00520	1561.244	520.415	939	0.51
OMA00521	1303.853	434.618	1191	0.56
OMA00522	1208.171	402.724	920	0.46
OMA00523	1359.792	453.264	809	0.97
OMA00524	1413.853	471.284	1463	0.48
OMA00525	1287.886	429.295	929	0.56
OMA00526	2032.050	677.350	1267	0.98
OMA00527	1212.391	404.130	1008	0.49
OMA00528	1293.231	431.077	706	0.78
OMA00529	1345.600	448.533	757	0.99
OMA00530	1414.225	471.408	924	0.64
OMA00531	1182.600	394.200	1038	0.46
OMA00533	1414.575	471.525	883	0.36
OMA00534	1077.569	359.190	705	0.80
OMA00535	1830.955	610.318	1272	0.97
OMA00536	1327.078	442.359	716	0.72
OMA00537	1231.768	410.589	734	0.76
OMA00538	1216.694	405.565	808	0.61
OMA00539	1417.604	472.535	999	0.58
OMA00540	1303.435	434.478	771	0.68
OMA00542	1464.570	488.190	1141	0.82
OMA00544	1320.050	440.017	854	0.49
OMA00545	1802.829	600.943	1020	0.97
OMA00546	1335.157	445.052	1084	0.44
OMA00547	1328.958	442.986	969	0.70
OMA00548	1361.283	453.761	1150	0.74
OMA00550	2155.107	718.369	1316	0.64
OMA00551	1575.050	525.017	1334	0.95
OMA00552	1034.450	344.817	1046	0.39
OMA00553	970.967	323.656	683	0.62
OMA00556	1574.175	524.725	1206	0.67
OMA00559	1178.268	392.756	1047	0.60
OMA00560	1304.432	434.811	680	0.89
OMA00561	2131.956	710.652	1427	0.95
OMA00562	1076.987	358.996	819	0.98
OMA00563	1587.003	529.001	1092	0.96
OMA00564	2047.767	682.589	1430	0.63
OMA00565	1663.340	554.447	1082	0.82
OMA00566	1299.060	433.020	653	0.84
OMA00567	1019.800	339.933	817	0.78
OMA00570	1356.577	452.192	994	0.59
OMA00571	1236.988	412.329	807	0.78
OMA00572	1417.306	472.435	1139	0.36
OMA00573	1166.500	388.833	767	0.82
OMA00574	1594.238	531.413	1009	0.98
OMA00575	1348.544	449.515	850	0.99
OMA00576	1102.496	367.499	838	0.56
OMA00577	1172.153	390.718	824	0.48
OMA00578	1550.677	516.892	1121	0.48
OMA00579	1337.430	445.810	887	0.77
OMA00582	1054.810	351.603	859	0.55
OMA00583	1127.700	375.900	573	0.88
OMA00584	1281.752	427.251	681	0.73
OMA00585	1066.992	355.664	729	0.65
OMA00586	1581.917	527.306	1149	0.61
OMA00588	1079.755	359.918	844	0.97
OMA00589	1577.673	525.891	879	0.95
OMA00592	1551.358	517.119	1053	1.00
OMA00593	1202.140	400.713	601	0.88
OMA00597	1196.964	398.988	901	0.99
OMA00599	1160.750	386.917	727	0.84
OMA00602	1105.665	368.555	773	0.96
OMA00604	1230.825	410.275	647	0.99
OMA00608	1145.429	381.810	700	0.95
OMA00609	1982.491	660.830	1576	0.84
OMA00610	1343.274	447.758	1047	0.74
OMA00611	1198.011	399.337	915	0.43
OMA00613	1311.389	437.130	630	0.99
OMA00615	1335.105	445.035	989	0.46
OMA00616	1518.430	506.143	1130	0.58
OMA00617	1091.722	363.907	875	0.88
OMA00618	1185.352	395.117	612	0.99
OMA00620	1312.809	437.603	677	0.66
OMA00621	1262.475	420.825	733	0.85
OMA00622	1312.984	437.661	744	0.97
OMA00623	1366.404	455.468	1020	0.75
OMA00626	2003.767	667.922	1506	0.97
OMA00627	1152.571	384.190	888	0.46
OMA00629	1281.182	427.061	964	0.78
OMA00630	1374.750	458.250	730	0.94
OMA00631	1182.537	394.179	852	0.68
OMA00632	1111.943	370.648	630	0.84
OMA00633	1603.183	534.394	862	0.96
OMA00635	1406.375	468.792	871	0.93
OMA00636	1268.782	422.927	740	0.45
OMA00637	1202.191	400.730	795	0.78
OMA00638	1332.810	444.270	634	0.91
OMA00639	1468.680	489.560	865	0.73
OMA00640	1325.565	441.855	766	1.00
OMA00641	1327.950	442.650	958	0.48
OMA00643	1705.273	568.424	1066	0.47
OMA00644	1337.438	445.813	922	0.76
OMA00647	1315.426	438.475	731	0.95
OMA00648	941.386	313.795	666	0.84
OMA00651	1273.131	424.377	694	0.94
OMA00652	1580.565	526.855	1416	0.57
OMA00653	1171.088	390.363	712	0.99
OMA00654	1271.524	423.841	688	0.80
OMA00655	1665.914	555.305	970	0.49
OMA00656	1025.392	341.797	687	0.80
OMA00657	1026.126	342.042	656	0.82
OMA00658	1081.062	360.354	740	0.63
OMA00660	1205.976	401.992	695	0.98
OMA00662	1041.623	347.208	763	0.45
OMA00663	1265.242	421.747	718	0.37
OMA00664	1618.795	539.598	1567	0.48
OMA00668	1300.633	433.544	896	0.78
OMA00669	1113.594	371.198	766	0.70
OMA00670	1396.530	465.510	1344	0.93
OMA00671	1044.562	348.187	1005	0.51
OMA00672	1197.750	399.250	1034	0.32
OMA00673	1229.285	409.762	1104	0.84
OMA00674	1099.673	366.558	722	0.67
OMA00675	1068.095	356.032	865	0.94
OMA00678	1273.178	424.393	1010	0.80
OMA00679	1145.226	381.742	941	0.51
OMA00680	1637.564	545.855	972	0.97
OMA00681	1232.712	410.904	760	0.99
OMA00682	1419.217	473.072	747	0.80
OMA00684	1699.350	566.450	807	0.45
OMA00686	1585.285	528.428	1258	0.72
OMA00687	1090.985	363.662	674	0.87
OMA00688	1133.195	377.732	849	0.88
OMA00689	916.098	305.366	758	0.61
OMA00690	1264.654	421.551	979	0.30
OMA00693	1455.177	485.059	1411	0.73
OMA00697	1367.389	455.796	796	0.45
OMA00700	846.546	282.182	733	0.26
OMA00701	1129.614	376.538	700	0.80
OMA00705	1044.585	348.195	675	0.70
OMA00706	1326.038	442.013	837	0.94
OMA00707	1557.450	519.150	1243	0.68
OMA00708	1417.380	472.460	983	0.73
OMA00709	1297.747	432.582	728	0.84
OMA00710	1119.853	373.284	1055	0.54
OMA00711	1152.994	384.331	704	0.86
OMA00714	1201.856	400.619	603	0.92
OMA00715	1371.420	457.140	778	0.97
OMA00716	1297.027	432.342	1149	0.25
OMA00718	988.352	329.451	765	0.51
OMA00719	1451.623	483.874	974	0.91
OMA00720	1559.540	519.847	940	0.09
OMA00721	1022.737	340.912	709	0.45
OMA00723	1277.630	425.877	936	0.81
OMA00724	1246.600	415.533	671	0.62
OMA00726	1083.198	361.066	760	0.74
OMA00727	962.716	320.905	785	0.40
OMA00728	1922.188	640.729	1556	0.50
OMA00730	1250.047	416.682	723	0.62
OMA00731	1657.100	552.367	1019	0.45
OMA00733	1265.326	421.775	677	0.81
OMA00734	1219.133	406.378	661	0.94
OMA00735	1047.781	349.260	682	0.79
OMA00736	1228.168	409.389	705	0.99
OMA00738	1194.267	398.089	695	0.89
OMA00739	877.610	292.537	728	0.45
OMA00740	2182.392	727.464	1681	0.51
OMA00741	1326.914	442.305	1041	0.86
OMA00742	1241.500	413.833	798	0.95
OMA00743	1558.475	519.492	1040	0.88
OMA00744	1237.395	412.465	660	0.95
OMA00747	1069.522	356.507	782	0.53
OMA00748	1535.950	511.983	953	0.35
OMA00749	1119.892	373.297	653	0.97
OMA00751	1346.009	448.670	1090	0.60
OMA00752	1569.897	523.299	1214	0.68
OMA00753	1221.936	407.312	664	0.61
OMA00755	1031.750	343.917	613	0.88
OMA00757	1216.559	405.520	675	0.78
OMA00759	1325.944	441.981	635	0.99
OMA00760	1052.244	350.748	813	0.51
OMA00761	1367.100	455.700	651	0.62
OMA00763	1205.124	401.708	646	0.99
OMA00765	1136.375	378.792	669	0.63
OMA00767	1134.128	378.043	1030	0.64
OMA00768	1039.757	346.586	794	0.56
OMA00771	1687.292	562.431	973	0.97
OMA00772	977.453	325.818	868	0.71
OMA00773	1151.593	383.864	1042	0.62
OMA00775	1640.384	546.795	1124	0.98
OMA00776	1214.016	404.672	831	0.97
OMA00777	1389.273	463.091	912	0.45
OMA00778	1657.456	552.485	1616	0.57
OMA00779	1434.653	478.218	963	0.30
OMA00782	1152.614	384.205	692	0.80
OMA00786	1085.773	361.924	847	0.58
OMA00787	1458.844	486.281	1246	0.56
OMA00788	983.031	327.677	733	0.65
OMA00790	989.086	329.695	751	0.78
OMA00791	1521.109	507.036	1085	0.70
OMA00793	1275.667	425.222	1045	0.56
OMA00794	1186.062	395.354	847	0.36
OMA00797	1079.903	359.968	559	0.96
OMA00798	1270.725	423.575	698	0.51
OMA00799	1739.561	579.854	983	0.64
OMA00800	945.135	315.045	842	0.65
OMA00801	1117.732	372.577	768	0.71
OMA00804	955.966	318.655	760	0.58
OMA00807	1185.412	395.137	860	0.59
OMA00808	2109.175	703.058	1409	0.51
OMA00809	1252.923	417.641	753	0.62
OMA00810	1631.775	543.925	961	0.68
OMA00811	1216.583	405.528	733	0.99
OMA00813	1056.431	352.144	695	0.78
OMA00814	915.208	305.069	722	0.77
OMA00819	1288.389	429.463	660	0.79
OMA00820	1154.476	384.825	619	0.89
OMA00823	924.880	308.293	689	0.70
OMA00825	942.736	314.245	622	0.62
OMA00826	1321.200	440.400	659	0.95
OMA00827	1248.379	416.126	632	0.99
OMA00829	956.116	318.705	935	0.49
OMA00832	1190.878	396.959	843	0.55
OMA00833	1148.260	382.753	719	0.86
OMA00835	1306.504	435.501	1004	0.54
OMA00836	1194.043	398.014	882	0.58
OMA00837	2001.650	667.217	1230	0.95
OMA00838	1521.950	507.317	819	0.84
OMA00839	1073.461	357.820	710	0.74
OMA00846	980.588	326.863	912	0.28
OMA00848	844.496	281.499	570	0.72
OMA00849	1201.120	400.373	694	0.85
OMA00851	1547.386	515.795	1023	0.39
OMA00853	913.315	304.438	574	0.60
OMA00855	1123.775	374.592	644	0.78
OMA00858	1340.638	446.879	814	0.51
OMA00859	869.489	289.830	621	0.60
OMA00862	799.707	266.569	542	0.95
OMA00864	1118.322	372.774	743	0.84
OMA00865	1422.000	474.000	746	0.84
OMA00866	1898.071	632.690	1402	1.00
OMA00868	928.754	309.585	529	0.74
OMA00869	1070.745	356.915	622	0.88
OMA00870	1144.568	381.523	835	0.74
OMA00873	1009.838	336.613	632	0.95
OMA00875	1049.900	349.967	718	0.93
OMA00877	1590.471	530.157	968	0.82
OMA00878	1314.662	438.221	990	0.45
OMA00880	1204.800	401.600	627	0.84
OMA00881	1135.658	378.553	678	0.45
OMA00882	1822.562	607.521	1396	0.38
OMA00883	1037.600	345.867	609	0.84
OMA00884	979.156	326.385	636	0.46
OMA00885	1052.765	350.922	934	0.39
OMA00888	964.394	321.465	883	0.67
OMA00892	1611.050	537.017	746	0.97
OMA00894	1125.083	375.028	912	0.37
OMA00895	800.793	266.931	701	0.62
OMA00896	1123.596	374.532	541	0.71
OMA00897	1414.233	471.411	793	0.61
OMA00899	1033.684	344.561	858	0.46
OMA00901	994.036	331.345	783	0.40
OMA00902	1146.520	382.173	788	0.70
OMA00903	1118.627	372.876	603	0.87
OMA00904	1045.315	348.438	860	0.55
OMA00909	1043.917	347.972	776	0.59
OMA00910	984.938	328.313	704	0.71
OMA00911	1338.604	446.201	941	0.73
OMA00912	1202.400	400.800	1054	0.57
OMA00913	1545.080	515.027	836	0.93
OMA00915	1025.845	341.948	736	1.00
OMA00916	1116.500	372.167	664	0.92
OMA00917	1106.043	368.681	703	0.83
OMA00920	989.865	329.955	648	0.72
OMA00921	1112.400	370.800	776	0.29
OMA00924	2001.350	667.117	1577	0.86
OMA00927	1120.033	373.344	616	0.64
OMA00928	1025.860	341.953	642	0.66
OMA00929	1174.411	391.470	823	0.64
OMA00930	1156.300	385.433	716	0.96
OMA00931	1134.980	378.327	908	0.71
OMA00932	1666.591	555.530	1240	0.66
OMA00933	1034.989	344.996	692	1.00
OMA00934	1870.914	623.638	1568	0.20
OMA00935	984.423	328.141	600	0.95
OMA00936	1200.005	400.002	812	0.61
OMA00938	1366.167	455.389	787	0.74
OMA00940	957.980	319.327	862	0.58
OMA00942	1196.255	398.752	997	1.00
OMA00944	1169.452	389.817	934	0.45
